序号,核心词汇,简要解释
10680,haul,拖，拉；用力拖拉；努力得到的结果；捕获物；一网捕获的鱼量；拖运距离；拖运；拖拉
10681,adviser,顾问；劝告者；指导教师（等于advisor）
10682,sierra,[地理] 锯齿山脊；呈齿状起伏的山脉
10683,greyhound,灰狗（一种猎犬）；快速船
10684,flurry,慌张；疾风；飓风；骚动；使恐慌；使激动
10685,masterpiece,杰作；绝无仅有的人
10686,bandage,绷带；用绷带包扎
10687,lick,舔；卷过；鞭打；舔；打；少许
10688,fundamental,基本的，根本的；基本原理；基本原则
10689,leopard,豹；美洲豹
10690,treatment,治疗，疗法；处理；对待
10691,mercenary,雇佣的；唯利是图的；雇佣兵；唯利是图者
10692,antibody,[免疫] 抗体
10693,lonely,寂寞的；偏僻的；孤独者
10694,headquarters,总部；指挥部；司令部
10695,catwalk,猫步；狭小通道；桥上人行道
10696,imperative,必要的，不可避免的；紧急的；命令的，专横的；势在必行的；[语]祈使的；必要的事；命令；需要；规则；[语]祈使语气
10697,Catholicism,天主教；天主教义
10698,sly,狡猾的；淘气的；诡密的；(Sly)人名；(英)斯莱
10699,deposit,存款；押金；订金；保证金；沉淀物；使沉积；存放
10700,ability,能力，能耐；才能
10701,bubble,气泡，泡沫，泡状物；透明圆形罩，圆形顶；沸腾，冒泡；发出气泡声
10702,sting,刺痛；讽刺，刺激；刺毛；刺；驱使；使…苦恼；使…疼痛
10703,prisoner,囚犯，犯人；俘虏；刑事被告
10704,bacteria,[微] 细菌
10705,culminate,到绝顶；达到高潮；达到顶点
10706,ascent,上升；上坡路；登高
10707,sniff,嗅；嗤之以鼻；吸，闻；嗤之以鼻；气味；以鼻吸气；吸气声
10708,wag,摇摆；摇动；饶舌；摇摆；爱说笑打趣的人
10709,suntan,晒黑；土黄色军服；棕色
10710,enthusiasm,热心，热忱，热情
10711,conference,会议；讨论；协商；联盟；（正式）讨论会；[工会、工党用语]（每年的）大会；举行或参加（系列）会议
10712,franchise,特权；公民权；经销权；管辖权；给…以特许（或特权）；赋予公民权
10713,clue,线索；（故事等的）情节；为…提供线索；为…提供情况
10714,canopy,天篷；华盖；遮篷；苍穹；用天蓬遮盖；遮盖
10715,win,赢得；在…中获胜；劝诱；赢；胜利
10716,ancestral,祖先的；祖传的
10717,frisk,蹦跳；欢跃；搜身；快乐；蹦跳；快乐的时刻
10718,sitcom,情景喜剧（situation comedy）
10719,impact,影响；效果；碰撞；冲击力；挤入，压紧；撞击；对…产生影响
10720,zebra,[脊椎] 斑马；有斑纹的
10721,phoenix,凤凰；死而复生的人
10722,precise,精确的；明确的；严格的
10723,conversation,交谈，会话；社交；交往，交际；会谈；（人与计算机的）人机对话
10724,irrespective,无关的；不考虑的；不顾的
10725,sentry,哨兵；岗哨；放哨；设岗哨
10726,coerce,强制，迫使
10727,client,[经] 客户；顾客；委托人
10728,threat,威胁，恐吓；凶兆
10729,invigorate,鼓舞；使精力充沛
10730,evidently,显然，明显地；清楚地
10731,sickle,镰刀
10732,tension,张力，拉力；紧张，不安；电压；使紧张；使拉紧
10733,desert,遗弃；放弃；逃跑；沙漠；荒原；应得的赏罚；沙漠的；荒凉的；不毛的
10734,wash,洗涤；洗的衣服；化妆水；冲积物；洗涤；洗刷；冲走；拍打
10735,lawful,合法的；法定的；法律许可的
10736,be,是； 有，存在； 做，成为； 发生；(Be)人名；(缅)拜；(日)部(姓)；(朝)培；(中非)贝
10737,auxiliary,助动词；辅助者，辅助物；附属机构；辅助的；副的；附加的
10738,rate,比率，率；速度；价格；等级；认为；估价；责骂
10739,bulletin,公告，公报；公布，公告
10740,scum,浮渣；泡沫；糟粕；产生泡沫；被浮渣覆盖
10741,fable,寓言；无稽之谈；编寓言；虚构；煞有介事地讲述；虚构
10742,distil,蒸馏；提炼；渗出
10743,closely,紧密地；接近地；严密地；亲近地
10744,incline,倾斜；倾向；易于；倾斜；斜面；斜坡
10745,tact,机智；老练；圆滑；鉴赏力
10746,sordid,肮脏的；卑鄙的；利欲熏心的；色彩暗淡的
10747,cabin,小屋；客舱；船舱；把…关在小屋里
10748,glue,粘合；似胶般固着于；胶；各种胶合物
10749,shell,壳，贝壳；炮弹；外形；剥落；设定命令行解释器的位置
10750,rostrum,讲坛；演讲者；嘴；喙
10751,astonishment,惊讶；令人惊讶的事物
10752,awaken,唤醒；唤起；使…意识到
10753,rational,合理的；理性的；有理数
10754,civilian,民用的；百姓的，平民的；平民，百姓
10755,militarism,军国主义；尚武精神，好战态度；职业军人的精神
10756,paranoia,[心理] 偏执狂，[内科] 妄想狂
10757,sanction,制裁，处罚；认可；支持；制裁，处罚；批准；鼓励
10758,homesick,想家的；思乡病的
10759,welcome,受欢迎的；欢迎
10760,aeroplane,飞机（等于airplane）
10761,alternative,供选择的；选择性的；交替的；二中择一；供替代的选择
10762,tenet,原则；信条；教义
10763,oblivious,遗忘的；健忘的；不注意的；不知道的
10764,broccoli,花椰菜；西兰花
10765,seedling,秧苗，幼苗；树苗
10766,radiochemical,已含放射性同位素的化学物质；放射化学的
10767,institutional,制度的；制度上的
10768,tutelage,监护；指导
10769,muscular,肌肉的；肌肉发达的；强健的
10770,request,请求；需要；要求，请求
10771,legitimize,使…合法；立为嫡嗣
10772,imprudent,轻率的，鲁莽的；不小心的
10773,pivot,枢轴；中心点；旋转运动；以…为中心旋转；把…置于枢轴上；枢轴的；关键的
10774,vineyard,葡萄园
10775,speckle,弄上斑点；点缀；斑点
10776,economist,经济学者；节俭的人
10777,trustworthy,可靠的；可信赖的
10778,bait,引诱；在…中放诱饵；折磨；饵；诱饵
10779,boot,引导；踢；解雇；使穿靴；靴子；踢；汽车行李箱
10780,avenue,大街；林荫大道；[比喻](达到某物的)途径，手段，方法，渠道
10781,blind,盲目的；瞎的；盲目地；看不见地；掩饰，借口；百叶窗；使失明；使失去理智
10782,confide,吐露；委托
10783,adultery,通奸，通奸行为
10784,cellar,地窖；酒窖；地下室；把…藏入地窖
10785,male,男性的；雄性的；有力的；男人；雄性动物
10786,phobia,恐怖，憎恶；恐惧症
10787,lance,长矛；执矛战士；柳叶刀；以长矛攻击；用柳叶刀割开；冲进
10788,elementary,基本的；初级的；[化学] 元素的
10789,race,属，种；种族，人种；家庭，门第；使参加比赛；和…竞赛；使急走，使全速行进
10790,excursion,偏移；远足；短程旅行；离题；游览，游览团
10791,dutiful,忠实的；顺从的；守本分的
10792,misplace,放错地方；忘记把…放在什么地方；错误地信任某人
10793,elapse,消逝；时间过去；流逝；时间的过去
10794,plaque,匾；血小板；饰板
10795,offend,冒犯；使…不愉快
10796,budget,预算，预算费；安排，预定；把…编入预算；廉价的
10797,bazaar,集市；市场；义卖市场
10798,stink,臭味；讨厌的人；发出臭味；招人讨厌
10799,admiration,钦佩；赞赏；羡慕；赞美
10800,price,价格；价值；代价；给……定价；问……的价格
10801,kiss,吻；（风等）轻拂；吻；轻拂
10802,scorpion,蝎子；蝎尾鞭；心黑的人
10803,disavow,否认，否定；抵赖；拒绝对…的责任
10804,flick,轻弹；忽然摇动；轻轻拂去；弹开；快速的轻打；轻打声
10805,need,需要，要求；缺乏；必要之物；需要
10806,biscuit,小点心，饼干
10807,keep,保持；经营；遵守；饲养；保持；生计；生活费
10808,medicine,药；医学；内科；巫术；用药物治疗；给…用药
10809,undignified,不庄重的；无威严的
10810,ambush,埋伏，伏击；伏兵；埋伏，伏击
10811,puppy,小狗，幼犬
10812,respectable,值得尊敬的；人格高尚的；相当数量的；可敬的人
10813,hanger,衣架；挂钩；绞刑执行者
10814,formidable,强大的；可怕的；令人敬畏的；艰难的
10815,clone,克隆；无性系；无性繁殖；靠营养生殖而由母体分离繁殖的植物；无性繁殖，复制
10816,botanist,植物学家
10817,greenhouse,温室
10818,contented,满足的；心安的；使…满足；使…安心（content的过去式和过去分词）
10819,resigned,顺从的；已辞职的；己放弃的；辞职；顺从（resign的过去分词）
10820,considerable,相当大的；重要的，值得考虑的
10821,midst,当中，中间；在…中间（等于amidst）
10822,government,政府；政体；管辖
10823,soloist,独奏者；独唱者
10824,availability,可用性；有效性；实用性
10825,bitch,母狗，母狼；泼妇；牢骚事；糟蹋；弄糟
10826,burden,负担；责任；船的载货量；使负担；烦扰；装货于
10827,harmful,有害的；能造成损害的
10828,indistinguishable,不能区别的，不能辨别的；不易察觉的
10829,thereabout,在那附近；大约
10830,gun,枪支；枪状物；持枪歹徒；用枪射击；加大油门快速前进
10831,automatic,自动的；无意识的；必然的；自动机械；自动手枪
10832,confidential,机密的；表示信任的；获信任的
10833,mechanic,技工，机修工；手工的
10834,illustrate,阐明，举例说明；图解
10835,peril,危险；冒险；危及；置…于险境
10836,degrade,贬低；使……丢脸；使……降级；使……降解
10837,encourage,鼓励，怂恿；激励；支持
10838,denominator,[数] 分母；命名者；共同特征或共同性质；平均水平或标准
10839,fetching,迷人的；动人的；吸引人的
10840,fourteen,十四；十四个；第十四；十四的记号；十四岁；十四点钟；十五世纪
10841,soldier,军人；[昆] 兵蚁；懒汉；一片烤面包；当兵；磨洋工；坚持干；假称害病
10842,dusky,暗淡的；微暗的；忧郁的；朦胧的
10843,hobgoblin,妖怪
10844,margin,边缘；利润，余裕；页边的空白；加边于；加旁注于
10845,malign,诽谤，污蔑；中伤，说坏话；恶意的，恶性的；有害的
10846,arrangement,布置；整理；准备
10847,farther,更远地；此外；更进一步地；进一步的；更远的（far的比较级）
10848,hymn,赞美诗；圣歌；欢乐的歌；唱赞美歌
10849,conscience,道德心，良心
10850,stalk,（植物的）茎，秆；（支持叶子、果实和花的）梗，柄；追踪；高视阔步；追踪，潜近；高视阔步
10851,of,关于；属于；…的；由…组成的
10852,armour,盔甲；装甲；护面
10853,moisturise,给…增加水分
10854,indisputable,明白的；无争论之余地的
10855,brochure,手册，小册子
10856,radium,[化学] 镭（88号元素符号Ra）
10857,indecent,下流的；不礼貌的；不得体的
10858,example,例子；榜样；作为…的例子；为…做出榜样；举例
10859,twitch,抽搐；抽动；痉挛；阵痛；抽搐；抽动；阵痛
10860,monolingual,单语的；仅用一种语言的；仅懂一种语言的；只用一种语言的人
10861,immature,不成熟的；未成熟的；粗糙的
10862,military,军事的；军人的；适于战争的；军队；军人
10863,corrosion,腐蚀；腐蚀产生的物质；衰败
10864,camel,[畜牧][脊椎] 骆驼；打捞浮筒；工作作风官僚；驼色的；暗棕色的；工作刻板平庸
10865,crease,折痕；折缝；起皱
10866,seatbelt,座位安全带
10867,tingle,感到刺痛；（耳朵等）鸣响；刺痛感；激动；鸣响
10868,upset,使心烦；颠覆；扰乱；心烦的；混乱的；弄翻的；混乱；翻倒；颠覆
10869,helping,帮助，协助；一份食物；辅助的；给予帮助的；帮助；扶持（help的ing形式）
10870,wine,酒，葡萄酒；紫红色；喝酒
10871,spot,地点；斑点；认出；弄脏；用灯光照射；现场的；现货买卖的；准确地；恰好
10872,swallow,忍受；吞没；燕子；一次吞咽的量
10873,embroil,使卷入；使混乱
10874,specimen,样品，样本；标本
10875,invite,邀请，招待；招致；邀请
10876,efficacy,功效，效力
10877,pendant,下垂物，垂饰
10878,confident,自信的；确信的
10879,unscrew,旋开；旋松；从旋出螺丝
10880,foliage,植物；叶子（总称）
10881,mode,模式；方式；风格；时尚
10882,card,卡片；纸牌；明信片；记于卡片上
10883,annuity,年金，养老金；年金保险；年金享受权
10884,shockproof,防震的；防电击的
10885,heartless,无情的；无勇气的
10886,she,她（主格）；它（用来指雌性动物或国家、船舶、地球、月亮等）；女人；雌性动物
10887,weave,编织；编排；使迂回前进；织物；织法；编织式样
10888,hobnail,鞋钉，平头钉；乡下佬
10889,funny,有趣的，好笑的，滑稽的；（口）稀奇的，古怪的，奇异的；有病的，不舒服的；狡猾的，欺骗（性）的，可疑的，不光明；滑稽人物；笑话，有趣的故事；滑稽连环漫画栏；（英）（比赛用）单人双桨小艇
