序号,核心词汇,简要解释
11439,unaccountable,无责任的；莫名其妙的；不可理解的
11440,unaffected,不受影响的；自然的；真挚的；不矫揉造作的
11441,unanimous,全体一致的；意见一致的；无异议的
11442,unashamed,无耻的；恬不知耻的；问心无愧的
11443,unassuming,谦逊的；不装腔作势的；不出风头的
11444,unaware,不知道的，无意的；未察觉到的；意外地；不知不觉地
11445,unawares,不知不觉地；出其不意地；不料
11446,unbearable,难以忍受的；承受不住的
11447,unbecoming,不适当的，不相称的；不合身的，不得体的
11448,uncanny,神秘的；离奇的；可怕的
11449,unceremonious,随便的，不拘礼节的；无礼貌的
11450,uncertain,无常的；含糊的；靠不住的；迟疑不决的
11451,uncharitable,严厉的；无情的；不宽恕的；无慈悲心的
11452,uncle,叔叔；伯父；伯伯；舅父；姨丈；姑父
11453,uncomfortable,不舒服的；不安的
11454,uncompromising,不妥协的，不让步的；坚定的
11455,unconcern,不关心；不感兴趣；冷淡
11456,unconditional,无条件的；绝对的；无限制的
11457,unconscious,无意识的；失去知觉的；不省人事的；未发觉的
11458,uncooperative,不合作的；不配合的
11459,uncouth,笨拙的；粗野的；不舒适的；陌生的
11460,uncover,发现；揭开；揭露
11461,under,低于，少于；在之下；在下面；在下方；下面的；从属的
11462,underachieve,未能充分发挥学习潜力；学习成绩不良
11463,underbrush,林下灌木丛；矮树丛
11464,undercharge,充电不足；索价低于常价；弹药装填不足；充电不足；低的索价；填不够量的火药
11465,underclass,下层阶级，下层社会；一、二年级学生
11466,undercover,秘密的，秘密从事的；从事间谍活动的
11467,undercut,廉价出售；较便宜的工资工作；从下边削球；底切；牛腰部下侧嫩肉；砍口；切球
11468,underdeveloped,不发达的
11469,underdog,比赛中不被看好者；失败者；受压迫者；斗败了的狗
11470,underdone,半生不熟的；未煮透的；不尽全力做；使…不煮透（underdo的过去分词）
11471,underestimate,低估；看轻；低估
11472,undergo,经历，经受；忍受
11473,undergraduate,大学生；大学肄业生；大学生的
11474,underground,在地下；秘密地；地下的；秘密的；先锋派的；地下；地铁；地道；地下组织；秘密活动；先锋派团体
11475,undergrowth,发育不全；生长在大树下的灌木；动物身上长在长毛下面的浓密绒毛
11476,underhand,（球赛时投球）下投的；阴险的；欺诈地；以下手投
11477,underlie,成为……的基础；位于……之下
11478,underline,强调；在…下面划线；预告；下划线；下期节目预告
11479,underling,下属，部下；走卒
11480,undermine,破坏，渐渐破坏；挖掘地基
11481,underneath,在…的下面；在…的形式下；在…的支配下；在下面；在底下；下面；底部；下面的；底层的
11482,underpass,地下通道；[交] 下穿交叉道
11483,underprivileged,贫困的；被剥夺基本权力的；社会地位低下的
11484,undersell,抛售；以低于市价售出
11485,underside,下面；阴暗面
11486,understand,理解；懂；获悉；推断；省略
11487,understandable,可以理解的；可以了解的
11488,understanding,谅解，理解；理解力；协议；了解的；聪明的；有理解力的；理解；明白（understand的ing形式）
11489,understate,少说，少报；保守地说；有意轻描淡写
11490,understudy,候补演员；替工；练习代演；当…的替手；实地演习
11491,undertake,承担，保证；从事；同意；试图
11492,undertaker,承担者；承办人；殡仪业者
11493,underwater,在水中的；水面下的；在水下；水下
11494,underwear,内衣物
11495,underworld,黑社会；地狱；下层社会；尘世
11496,underwrite,给保险；承诺支付；签在下
11497,undesirable,不良的；不受欢迎的；不合需要的；不良分子；不受欢迎的人
11498,undignified,不庄重的；无威严的
11499,undo,取消；解开；破坏；扰乱
11500,undoubted,无疑的；确实的
11501,undue,过度的，过分的；不适当的；未到期的
11502,undulate,起伏，波动；震动；呈波浪形；波动的；起伏的；波浪形的
11503,unduly,过度地；不适当地；不正当地
11504,unearth,发掘；揭露，发现；从洞中赶出
11505,uneasiness,不安；担忧；局促
11506,uneasy,不舒服的；心神不安的；不稳定的
11507,uneatable,不能吃的；不适合食用的
11508,uneconomic,不经济的；浪费的
11509,uneducated,无知的；未受教育的；未受教育（uneducate的过去分词）
11510,unemployed,失业的；未被利用的
11511,unemployment,失业；失业率；失业人数
11512,unequivocal,明确的；不含糊的
11513,unethical,不道德的；缺乏职业道德的
11514,uneven,不均匀的；不平坦的；[数] 奇数的
11515,unexpected,意外的，想不到的
11516,unfailing,经久不衰的；可靠的；无穷尽的
11517,unfair,不公平的，不公正的
11518,unfaithful,不忠实的；不诚实的；不准确的
11519,unfamiliar,不熟悉的；不常见的；没有经验的
11520,unfathomable,深不可测的；无底的；莫测高深的
11521,unfold,打开；呈现
11522,unforeseen,未预见到的，无法预料的
11523,unforgettable,难忘的
11524,unfortunate,不幸的；令人遗憾的；不成功的
11525,ungainly,笨拙的；不雅的；笨拙地；不雅地
11526,ungodly,邪恶的；不敬畏神的；荒唐的
11527,ungracious,无礼貌的，没规矩的；没有教养的；讨厌的
11528,ungrateful,忘恩负义的；不领情的；讨厌的；徒劳的
11529,unhappy,不快乐的；不幸福的；不适当的
11530,unhealthy,不健康的；危险的；有害身心健康的
11531,unicorn,独角兽；麒麟
11532,uniform,统一的；一致的；相同的；均衡的；始终如一的；制服；使穿制服；使成一样
11533,unify,统一；使相同，使一致
11534,unilateral,单边的；[植] 单侧的；单方面的；单边音；（父母）单系的
11535,uninformed,无知的；未被通知的；未受教育的；不学无术的
11536,unintelligible,莫名其妙的；无法了解的
11537,uninviting,讨厌的，无吸引力的；无魅力的
11538,union,联盟，协会；工会；联合
11539,unique,独特的，稀罕的；[数] 唯一的，独一无二的；独一无二的人或物
11540,unisex,男女皆宜的
11541,unison,和谐；齐唱；同度；[声] 同音
11542,unit,单位，单元；装置；[军] 部队；部件
11543,unite,使…混合；使…联合；使…团结
11544,united,一致的，统一的；团结的，和睦的
11545,unity,团结；一致；联合；个体
11546,universal,普遍的；通用的；宇宙的；全世界的；全体的；一般概念；普通性
11547,universe,宇宙；世界；领域
11548,university,大学；综合性大学；大学校舍
11549,unjust,不公平的，不公正的；非正义的
11550,unkempt,蓬乱的，不整洁的；（言语等）粗野的
11551,unkind,无情的；不仁慈的，不厚道的
11552,unknown,未知的；陌生的，默默无闻的；未知数；未知的事物，默默无闻的人
11553,unlawful,非法的；私生的
11554,unleash,发动；解开…的皮带；解除…的束缚
11555,unless,除非，如果不；除…之外
11556,unlike,不同的，不相似的；和…不同，不像
11557,unlikely,不太可能的；没希望的；未必
11558,unlimited,无限制的；无限量的；无条件的
11559,unlisted,未上市的；未编入册的
11560,unload,卸；摆脱…之负担；倾销
11561,unlock,开启；开…的锁；表露
11562,unnatural,不自然的；反常的；不近人情的
11563,unnecessary,不必要的；多余的，无用的
11564,unnerve,使失去勇气；使身心交疲；使焦躁；使失常
11565,unobtrusive,不唐突的；谦虚的；不引人注目的
11566,unoccupied,空闲的；没人住的；未占领的；无人占领的
11567,unofficial,非官方的；非正式的
11568,unorthodox,非正统的；异端的；异教的
11569,unpack,卸下…；解除…的负担
11570,unpalatable,味道差的，难吃的；讨人厌的，使人不快的
11571,unparalleled,无比的；无双的；空前未有的
11572,unpleasant,讨厌的；使人不愉快的
11573,unplug,去掉…的障碍物；拔去…的塞子或插头
11574,unpopular,不流行的，不受欢迎的
11575,unprecedented,空前的；无前例的
11576,unpredictable,不可预知的；不定的；出乎意料的；不可预言的事
11577,unprejudiced,没有成见的；公平的；无偏见的
11578,unpretentious,谦逊的；含蓄的；不炫耀的；不铺张的
11579,unprincipled,无原则的；不道德的，不正直的；不合人道的
11580,unprofessional,非职业性的，非专业的；外行的
11581,unqualified,不合格的；无资格的；不胜任的；不受限制的；无条件的；绝对的
11582,unquestionable,毫无疑问的；确实的；无可挑剔的
11583,unquestioning,不提出疑问的；不犹豫的；盲目的；无异议的；无条件的
11584,unravel,解开；阐明；解决；拆散
11585,unreal,不真实的；假的；幻想的；虚构的
11586,unreasonable,不合理的；过度的；不切实际的；非理智的
11587,unrelenting,无情的；不屈不挠的；不松懈的
11588,unremitting,不懈的；不间断的；坚忍的
11589,unrest,不安；动荡的局面；不安的状态
11590,unruly,不守规矩的；任性的；难驾驭的
11591,unscrew,旋开；旋松；从旋出螺丝
11592,unseemly,不适宜的；不得体的；不得体地；不适宜地
11593,unsettle,使动摇；使不安定；使心神不宁
11594,unsettled,未决定的；怀疑的；未处理的；不整齐的
11595,unsightly,难看的；不雅观的
11596,unskilled,不熟练的；拙劣的；无需技能的；不熟练；无技能（unskill的过去式和过去分词形式）
11597,unsociable,不爱交际的；不与人亲近的；不和气的
11598,unsuspecting,不怀疑的；未猜想到…的
11599,unswerving,坚定的；始终不渝的；不歪的
11600,untenable,（论据等）站不住脚的；不能维持的；不能租赁的；难以防守的
11601,untidy,不整洁的，凌乱的；懒散的；不干净利落的，不简练的；不适宜的；使不整洁；使杂乱无章
11602,untie,解开；解决；使自由
11603,until,在…以前；直到…时；在…以前；到…为止
11604,untimely,不合时宜的；过早的；不合时宜地；过早地
11605,untiring,不知疲倦的；不屈不挠的；坚持不懈的
11606,untold,数不清的；未说过的；未透露的；无限的
11607,untouchable,达不到的；不可批评的；不可捉摸的
11608,untruth,虚假，不真实；谎言
11609,unusual,不寻常的；与众不同的；不平常的
11610,unveil,使公之于众，揭开；揭幕
11611,unwieldy,笨拙的；笨重的；不灵便的；难处理的
11612,unwilling,不愿意的；不情愿的；勉强的
11613,unwind,放松；解开；[计] 展开
11614,unwise,不明智的；愚蠢的；轻率的
11615,unwitting,不知情的；不知不觉的，无意的；使精神错乱；使丧失智能（unwit的ing形式）
11616,unworldly,非尘世的；精神上的，非物质的；天真的
11617,up,起来；上涨；向上；在…之上；向…的较高处；涨的；起床的；向上的；上升；繁荣
11618,upcoming,即将来临的
11619,update,更新；校正，修正；使现代化；更新；现代化
11620,upfront,预付的；在前面的；正直的，坦率的；在前面；提前支付（工资）
11621,upgrade,使升级；提升；改良品种；升级；上升；上坡；往上；向上的
11622,upheaval,剧变；隆起；举起
11623,uphold,支撑；鼓励；赞成；举起
11624,upholster,装饰；用（挂毯、家具等）布置；为（沙发等）装上垫子
11625,upkeep,维持；维修费；保养
11626,uplift,提高；抬起；举起，抬起；道德的向上；精神的高涨
11627,upmarket,质优价高的；高级的；在高档之列；高档商品；使进入高消费者市场；进入高消费者市场
11628,upper,上面的，上部的；较高的；(Upper)人名；(英)厄珀
11629,upright,正直的，诚实的；垂直的，直立的；笔直的；合乎正道的；垂直；竖立
11630,uprising,起义；升起；升起的；起义（uprise的ing形式）；升起
11631,uproar,骚动；喧嚣
11632,upset,使心烦；颠覆；扰乱；心烦的；混乱的；弄翻的；混乱；翻倒；颠覆
11633,upside,优势，上面
11634,upstairs,在楼上，向楼上；上楼；往楼上；楼上的；楼上
11635,upstart,暴发户；自命不凡的人；傲慢自负的人；暴富的；自命不凡的；使…突然跳起；使…崛起；突然跳起；崛起
11636,upstream,逆流地；向上游；向上游的；逆流而上的；上游部门
11637,upsurge,高潮，高涨；涌起，高涨
11638,uptown,住宅区；住宅区的；（美）在住宅区；（美）在城镇非商业区
11639,upward,向上的；上升的；向上
11640,uranium,[化学] 铀
11641,urban,城市的；住在都市的；(Urban)人名；(西)乌尔万；(斯洛伐)乌尔班；(德、俄、罗、匈、塞、波、捷、瑞典、意)乌尔班；(英)厄本；(法)于尔邦
