序号,核心词汇,简要解释
6772,transfer,搬， 转移； 调动， 转学； 转让， 过户； 乘车， 转乘
6773,footstep,脚步， 脚步声， 足迹
6774,veteran,老兵， 老手
6775,indifferent,冷漠的， 不积极的； 一般的， 平平的
6776,outside,外部的；在…的外面； 向…的外面； 除…以外；外部，外表
6777,nerve,神经； 勇敢， 胆量
6778,affection,感情； 爱， 爱慕
6779,eagle,鹰
6780,cruise,航游，巡航；缓慢巡行；航游， 游弋
6781,elementary,基本的， 初级的
6782,topic,题目， 论题， 话题
6783,solemn,庄严的， 隆重的； 严肃的
6784,perceive,感知， 感觉， 察觉； 认识到， 意识到； 理解
6785,omit,省略； 遗漏
6786,embarrass,使窘迫， 使为难
6787,option,选择， 选择权， 选择自由； 选择的事物或人， 选课
6788,erroneous,错误的， 不正确的
6789,raid,袭击； 突入查抄， 突入搜捕； 劫掠
6790,politics,政治， 政治学； 政纲， 政见
6791,acute,严重的； 急性的； 灵敏的， 敏锐的； 精明的
6792,limitation,限制， 限度； 局限
6793,sponsor,发起者；发起； 资助， 赞助； 支持
6794,kindergarten,幼儿园
6795,unexpected,想不到的， 意外的
6796,crucial,至关重要的， 决定性的
6797,contribute,捐献， 捐款； 投稿
6798,faith,信任； 信心； 信仰， 信条； 忠诚
6799,generator,发电机； 发生器
6800,insert,插入， 嵌入； 登载
6801,remark,说；评论说；话语； 谈论， 评论
6802,forbid,禁止， 不许， 阻止
6803,microscope,显微镜
6804,necessarily,必要地； 必然
6805,highlight,强调，突出，使显著；最精彩的部分； 最重要的事件
6806,candidate,候选人； 投考者， 申请求职者
6807,billion,十亿
6808,parallel,平行的；类似的；并列的，并联的；可相比拟的事物；相似处；平行线，平行面；纬线；与…平行； 与…相似， 与…相当， 比得上
6809,reject,拒绝； 拒纳， 退回；次品
6810,patient,忍耐的，有耐心的；病人
6811,cashier,出纳
6812,sheer,垂直地，陡峭地；急转向， 偏离；完全的，十足的；陡峭的，垂直的；极薄的，透明的
6813,miracle,奇迹， 令人惊奇的人
6814,profit,受益；益处；利润，收益；有益于，有利于
6815,original,最初的；新颖的；原版的；原件， 原作
6816,wit,风趣； 妙语； 智力， 才智， 智能
6817,handful,一把， 少数， 一小撮
6818,assignment,任务， 指定的作业； 分配， 指派
6819,nylon,尼龙
6820,yawn,打呵欠；呵欠
6821,electric,电的， 电动的
6822,terminal,晚期的，不治的；末端的，终点的，极限的；终点； 终端； 接线端
6823,kingdom,王国； 领域； 界
6824,differ,不同， 相异； 发生分歧
6825,various,各种各样的， 不同的
6826,latter,后者的； 后一半的
6827,depression,抑郁， 沮丧； 不景气， 萧条； 洼地， 凹陷
6828,reduction,减少， 缩小； 下降， 降低
6829,extent,广度； 范围； 程度
6830,equivalent,相等的，等量的；相等物， 等价物
6831,gaol,监禁；监狱
6832,conversely,相反
6833,sauce,调味汁， 作料
6834,ban,取缔，查禁；禁止；禁止， 禁令
6835,fascinate,有吸引力， 迷人；迷住，强烈吸引
6836,suffer,遭受， 忍受， 容许； 受痛苦， 受损
6837,diplomatic,外交的， 从事外交的； 策略的， 有手腕的
6838,bat,蝙蝠； 球棒， 球拍
6839,neighbourhood,四邻； 附近； 接近
6840,draft,草稿；汇票；征兵；通风；起草； 征募
6841,complex,由许多部分组成的， 复合的； 复杂的， 难懂的
6842,rank,给…评定等级； 列入， 占特定等级；军衔，职衔；地位，社会阶层；排，行列
6843,assumption,假定， 臆断； 担任， 承担
6844,pension,养老金，抚恤金；发给…养老金
6845,giant,巨大的；巨人，巨物；才智超群的人
6846,fluid,流动的；流体，液体
6847,bay,湾； 分隔间
6848,outlet,出口， 出路； 发泄途径
6849,neglect,疏于照料；疏忽；疏忽
6850,addition,加， 加法； 附加物
6851,gang,聚集， 结成一伙；一帮，一伙
6852,shrink,起皱； 收缩； 退缩， 畏缩
6853,ancestor,祖宗， 祖先； 原型； 先驱
6854,textile,纺织的；纺织品；纺织业
6855,former,在前的；前者
6856,panic,恐慌， 惊慌失措；恐慌，惊慌，慌乱
6857,extend,延长， 扩大； 提供， 给予； 伸展， 达到
6858,fold,折叠，合拢；褶， 折叠的部分
6859,plastic,塑料的；可塑的；塑料， 塑料制品； 信用卡
6860,globe,地球， 世界； 地球仪； 球体
6861,chemical,化学的；化学制品
6862,interpretation,解释； 口译； 艺术处理
6863,ax,斧子
6864,intermediate,中间的； 中级的
6865,folk,人们； 家属， 亲属； 大伙儿， 各位
6866,consideration,考虑， 思考， 要考虑的事； 体贴， 关心
6867,competitive,竞争的， 比赛的； 好竞争的， 求胜心切的； 有竞争力的
6868,enquiry,询问
6869,applause,鼓掌， 掌声
6870,frank,坦白的， 直率的
6871,abuse,滥用； 虐待， 伤害； 辱骂， 毁谤
6872,prove,证实， 证明； 结果是
6873,scheme,密谋， 策划；计划，方案；阴谋
6874,affect,影响； 感动
6875,deaf,聋的； 不愿听的
6876,admire,钦佩， 羡慕； 赞赏， 称赞， 夸奖
6877,consequently,因此， 因而， 所以
6878,virus,病毒； 病毒性疾病， 病毒病
6879,drain,排去，放水；耗竭； 排水沟， 排水管
6880,isolate,使隔离， 使孤立
6881,sailor,水手， 海员
6882,amuse,逗…乐， 给…娱乐
6883,inward,向内；里面的；内心的
6884,responsibility,责任， 责任心； 职责， 义务
6885,enquire,询问
6886,civil,公民的； 文职的； 民用的； 民事的， 民法的； 文明的
6887,popularity,普及， 流行； 声望
6888,subsequent,随后的， 后来的
6889,indicate,标示， 表示， 表明
6890,scarcely,几乎不， 简直不； 决不； 刚刚， 才
6891,panel,专门小组； 面， 板； 控制板， 仪表盘
6892,outstanding,突出的， 杰出的； 未解决的； 未偿付的
6893,charge,索价；控告；充电，充满；向前冲；费用； 管理； 控告， 指责； 电荷， 充电
6894,sew,缝制， 缝纫
6895,oval,椭圆形的；椭圆形
6896,column,柱， 支柱， 圆柱； 纵队； 栏， 专栏
6897,procedure,程序， 手续， 步骤
6898,sample,样品，试样，样本；从…抽样； 品尝， 体验
6899,integrate,成为一体， 合并
6900,survivor,生还者； 残存物
6901,applicant,申请人
6902,tropical,热带的； 炎热的
6903,partner,做…的搭档；伙伴，合伙人，搭档，配偶
6904,plunge,纵身投入， 猛冲； 猛跌
6905,diagnose,诊断
6906,somewhat,有点儿；一点儿
6907,earnest,认真的， 诚恳的
6908,spider,蜘蛛
6909,interview,接见， 会见； 面谈， 面试； 采访
6910,essential,必要的；本质的；要素； 必需品
6911,clarify,澄清， 阐明
6912,furnace,炉子， 熔炉， 鼓风炉
6913,ditch,沟， 沟渠， 渠道
6914,deck,甲板， 舱面； 层面
6915,scare,吓， 使害怕； 受惊吓， 感到害怕；惊恐，恐慌
6916,thunder,打雷， 轰隆响； 大声喊， 吼；雷，雷声；擂鼓般的响声，轰隆声
6917,observe,注意到， 观察； 评说； 遵守
6918,humorous,幽默的， 诙谐的
6919,furnish,供应， 提供； 装备
6920,bet,打赌；敢说，确信；打赌； 赌金， 赌注
6921,contact,接触；联系，交往；与…接触， 与…取得联系
6922,rare,稀有的， 冷僻的； 珍奇的； 出类拔萃的； 稀薄的； 煎得嫩的
6923,discharge,释放， 排出； 卸货；释放， 放电
6924,exclude,把…排除在外
6925,scary,引起惊慌的
6926,criticism,批评， 批判； 评论， 评论文章
6927,utmost,最远的；极限
6928,image,像； 形象； 映像； 形象的描述
6929,consultancy,咨询公司
6930,ribbon,缎带， 丝带； 色带
6931,garbage,垃圾， 废物； 废话； 无用的资料
6932,complain,抱怨， 诉苦； 控告， 投诉
6933,mainland,大陆
6934,homogeneous,同种类的， 同性质的， 有相同特征的
6935,anxiety,焦虑， 忧虑； 渴望， 热望
6936,temptation,诱惑， 引诱
6937,adjust,调整， 调节， 校正
6938,popularize,普及
6939,burst,爆裂，爆炸；挤满；突然打开；突然发作；使爆炸；突然打开；爆炸
6940,vigorous,朝气蓬勃的； 有力的， 用力的
6941,debt,债， 债务， 欠债
6942,refrigerator,冰箱， 冷藏库
6943,necessity,必需品； 必要性， 需要
6944,fog,雾， 烟雾， 尘雾
6945,frame,框架，框子，构架；给…镶框； 陷害， 诬告； 制定； 表达
6946,lucky,幸运的， 侥幸的； 吉利的
6947,origin,起源， 起因； 出身， 血统
6948,industrialize,工业化
6949,clash,发生冲突；不协调；砰地相撞，发出刺耳的撞击声；冲突； 不协调； 刺耳的撞击声
6950,compel,强迫， 迫使屈服
6951,capable,有能力的， 有才能的
6952,depress,使沮丧； 使不景气； 削弱， 抑制
6953,parade,游行， 列队前进； 招摇而行；游行；检阅
6954,burden,重担，精神负担；加重压于， 烦扰； 负担， 装载
6955,precaution,预防； 防备， 警惕
6956,lemon,柠檬； 柠檬树； 柠檬黄， 淡黄色
6957,personality,人格， 个性； 人物， 名人
6958,plot,密谋， 计划； 绘制…的平面图， 在图上标绘…的位置；故事情节；计划，密谋；小块土地
6959,sanction,批准，认可；批准， 认可； 约束因素， 约束力； 国际制裁
6960,rate,被评价； 被列入特定级别；速度，速率；比率；价格，费用；等级；评估；给…定级，把…列为；值得，应得
6961,alert,警觉的，留神的，注意的；使认识到，使意识到；警戒， 戒备； 警报
6962,await,等候； 期待； 将降临到…身上
6963,sin,犯戒律， 犯过失；罪，罪孽
6964,client,委托人， 当事人， 顾客
6965,prosperity,繁荣， 兴旺
6966,divide,分，分开；分配，分享；除；产生分歧；分歧； 分界线， 分水岭
6967,contrary,相反的；相反
6968,lump,结块； 将…归并在一起；块，肿块
6969,digital,数字的， 数位的
6970,brilliant,光辉的； 卓越的
6971,historic,历史上著名的， 具有重大历史意义的
6972,oven,炉， 烤箱
6973,bound,跳跃；弹回，反跃；一定的；有义务的；跳跃；弹回，反跃；成为…的界限，给…划界；跳跃； 界限， 限制
6974,counter,柜台； 计数器； 筹码
6975,rhythm,韵律， 节奏
6976,stroke,中风；一举，一次努力；划桨，划水；击，敲；报时的钟声；笔画，一笔；抚摸；抚摸
6977,breed,繁殖； 养育， 培育； 酿成， 产生；品种
6978,management,管理； 处理； 管理部门； 管理人员
6979,publish,公布， 发表； 出版， 刊印
6980,realm,界， 领域， 范围； 王国， 国度
6981,correspondent,通讯员， 记者
6982,avoid,避免， 躲开； 撤销
6983,renew,重新开始， 继续； 更新； 恢复； 延长有效期
6984,bid,企图，努力；喊价，出价，投标；喊价， 投标， 出； 祝， 表示； 命令
6985,prompt,敏捷的，及时的；促使，推动；提示；提示台词， 提示
6986,astonish,使惊讶， 使吃惊
6987,comprehensive,广泛的， 综合的； 理解的
6988,tunnel,挖， 开；隧道，坑道，地道
6989,withdraw,收回， 撤回； 撤退
6990,assign,指派， 分配， 布置； 指定
6991,elaborate,复杂的； 精心制作的；详述， 详细制订
6992,feather,羽毛， 翎毛
6993,corridor,走廊， 回廊， 通路
6994,decade,十年， 十年期
6995,expert,熟练的；专家
6996,select,精选的， 挑选出来的； 优等的， 第一流的；选择，挑选
6997,fulfill,履行， 实现， 完成； 满足， 使满意
6998,crowd,聚集； 挤满； 挤； 推；群，一批
6999,congress,代表大会； [C-]国会， 议会
7000,advanced,先进的； 高级的； 年迈的； 后阶段的
7001,mechanical,机械的， 机械制造的； 机械学的， 力学的； 呆板的
7002,recommendation,推荐， 推荐信； 建议； 优点， 可取之处
7003,welfare,幸福； 福利， 福利救济
7004,flourish,繁荣，茂盛，兴旺；挥动
7005,output,产量；输出；输出功率；输出
7006,fatigue,疲劳；疲劳，劳累
7007,striking,显著的， 突出的； 惹人注目的， 容貌出众的
7008,vessel,容器； 船； 飞船； 管
7009,majority,多数， 大多数
7010,drag,拖，拉；迫使，硬拉；拖着脚步走；累赘； 一吸， 一抽
7011,crown,王冠， 冕
7012,likely,可能；可能的；适合的
7013,inquire,打听， 询问； 调查
7014,gymnasium,体育馆， 健身房
7015,issue,发行， 分发， 发出；问题；发行，分发
7016,vain,徒劳的； 自负的
7017,lower,较低的；下面的；放下， 降低
7018,index,索引； 指数， 指标
7019,fry,油煎， 油炸， 油炒
7020,youngster,青年， 年轻人， 孩子
7021,odd,奇特的； 临时的； 奇数的； 单只的； 剩余的， 挂零的
7022,lung,肺
7023,conservation,保存； 保护； 守恒
7024,distraction,分心的事； 心烦意乱； 精神错乱； 娱乐， 消遣
7025,supplement,增补， 补充； 增刊， 副刊；增补， 补充
7026,contrast,形成对比， 对比之下显出区别；对比， 对照； 反差；对比，对照
7027,paragraph,段， 节
7028,judgement,意见； 审判； 判断
7029,proportion,比例； 部分， 份儿； 均衡， 相称
7030,widen,加宽， 变宽
7031,crystal,水晶， 结晶体， 晶粒
7032,occurrence,发生， 出现； 发生的事件
7033,inflation,通货膨胀； 膨胀
7034,thinking,深思的， 有理性的；想法，意见，见解
7035,cycle,循环（周期）；骑自行车
7036,disposal,丢掉， 销毁； 处理； 排列， 布置
7037,settlement,解决； 协议； 居留地
7038,delegate,代表， 代表团成员；委派…为代表； 授 ， 把…委托给
7039,literature,文学， 文学作品； 文献， 图书资料
7040,sphere,球， 球体； 范围
7041,inquiry,询问， 打听； 调查
7042,prejudice,偏见，成见；使有偏见； 对…不利， 损害
7043,dissolve,溶解； 解散； 消失， 减弱； 结束
