序号,核心词汇,简要解释
5285,antique,古时的，古老的；古物， 古玩， 古董
5286,communication,通讯， 交流， 交际； 通信工具， 交通联系
5287,chronic,慢性的， 久病的； 长久的， 不断的； 积习难改的
5288,toxic,有毒的， 因中毒引起的
5289,contest,竞赛， 争夺；争夺， 与…竞争； 对…提出质疑， 辩驳
5290,author,著作家， 作者
5291,lever,杠，杠杆；途径，手段，工具；撬动， 撬起
5292,preserve,保护， 维持； 保存， 保藏； 腌制
5293,establish,建立， 设立； 确立； 证实
5294,expansion,扩大； 扩充； 扩张； 膨胀
5295,wrench,猛拧，猛扭；挣脱；使扭伤；痛苦， 难受； 猛扭， 猛拉； 扳手
5296,relevant,有关的， 切题的
5297,expand,扩大， 膨胀
5298,gaze,凝视， 盯， 注视
5299,proclaim,宣告， 宣布， 声明； 显示
5300,magistrate,地方行政官， 地方法官； 治安官
5301,retrieve,重新得到， 取回， 收回； 挽回， 补救； 检索
5302,survey,俯瞰， 眺望； 全面审视， 调查； 测量， 勘定；[sə'veɪ]
5303,jeopardize,危及， 危害
5304,spy,当间谍；暗中监视；间谍；看见， 发现
5305,displace,取代， 替代； 迫使…离开家园， 使离开原位
5306,predominant,占主导地位的， 显著的
5307,recipe,烹饪法， 食谱； 方法， 秘诀， 诀窍
5308,ideology,思想， 思想意识
5309,mental,心理的， 精神的， 思想上的； 精神病的； 智力的
5310,decent,像样的， 过得去的， 体面的； 宽厚的， 大方的； 正派的； 合乎礼仪的， 得体的
5311,seam,缝， 接缝； 煤层
5312,investigate,调查， 研究
5313,racial,种族的， 人种的
5314,illusion,幻想， 错误的观念； 错觉， 幻觉， 假象
5315,considerable,相当大的； 重要的
5316,productivity,生产力； 生产率
5317,proposition,论点， 主张； 建议， 提案； 命题
5318,reserve,保留，留存；预订；储备； 保留； 拘谨， 矜持； 替补队员； 后备部队； 自然保护区
5319,savage,残暴的，凶猛的，粗鲁的；未开化的，野蛮的；野蛮人，粗鲁的人；乱咬； 激烈抨击
5320,heap,堆， 大量
5321,sympathy,同情； 一致； 支持， 赞同
5322,consumer,消费者， 用户， 消耗者
5323,cripple,跛子，伤残人；使跛， 使受伤致残； 严重削弱， 使陷入瘫痪
5324,brief,简短的，短暂的；向…介绍基本情况，做…的提要；概要， 摘要
5325,console,安慰，慰问；控制台， 操纵台
5326,initiative,主动性， 首创精神； 主动的行动， 倡议； 主动权
5327,recover,重新获得， 挽回； 恢复
5328,clockwise,顺时针方向地
5329,embark,上船； 着手， 开始工作
5330,medication,药物治疗； 药物
5331,drill,钻， 打； 训练；钻头；操练，训练
5332,friction,不和， 抵触； 摩擦
5333,confer,商谈，商议；授予， 赋予
5334,intelligent,聪明的； 理智的
5335,clerk,店员； 办事员， 职员
5336,acknowledge,承认， 承认…的权威； 告知收到， 确认； 对…表示谢意， 报偿
5337,equip,装备， 配备； 使有准备
5338,deferential,恭敬的， 恭顺的
5339,manuscript,手稿， 原稿， 底稿； 手写本
5340,luxury,奢侈； 奢侈品
5341,overthrow,推翻，打倒；使终止，摒弃；推翻， 终止， 结束
5342,knit,编结， 编织； 愈合；编结，编织；使紧密地结合，使紧凑；皱紧，皱
5343,inflict,把…强加给； 使…遭受， 使…承担
5344,worthwhile,值得花时间做的
5345,inland,在内地， 向内地；内陆的， 内地的
5346,stumble,绊脚， 绊倒； 跌跌撞撞地走； 结结巴巴
5347,specialty,特产， 名产， 特色菜； 专业， 专长
5348,vary,变化， 有差异；改变，使多样化
5349,readily,乐意地， 欣然地； 容易地； 很快地， 立即
5350,coherent,条理清楚的， 连贯的； 一致的， 协调的
5351,intercourse,性交； 交流， 交往， 交际
5352,convenience,方便； 便利设施
5353,decency,得体；宽容，大方；正派，合乎礼仪，体面；
5354,falsehood,谬误， 虚假； 谎言， 说谎
5355,discipline,纪律，训练；惩罚；学科；训练； 惩罚， 处罚
5356,ponder,思索， 考虑， 沉思
5357,objective,客观的， 无偏见的；目标，目的
5358,exert,用， 尽； 运用， 行使
5359,scandal,丑事， 丑闻； 流言蜚语； 反感， 愤慨
5360,composite,混合成的，综合成的；合成物； 复合材料
5361,hinder,阻碍， 妨碍
5362,scent,香味，气味；臭迹；踪迹，线索；香水；嗅到， 察觉
5363,estimate,估计； 评价；估计； 评价； 看法
5364,diploma,毕业文凭， 毕业证书， 资格证书
5365,exhibit,显示；陈列，展览；展览品
5366,brand,商标，牌子；铭刻， 打烙印于； 加污名于， 谴责
5367,suspension,暂停， 中止； 暂令停止参加， 暂时剥夺； 悬架， 悬置机构； 悬浮液； 悬， 挂， 吊
5368,alcohol,酒精， 乙醇
5369,inevitable,不可避免的， 必然的
5370,deny,否定， 拒绝相信
5371,trench,沟， 沟渠
5372,subtract,减， 减去； 去掉
5373,recreation,娱乐活动， 消遣
5374,frustration,挫败， 挫折， 受挫
5375,allowance,津贴， 补贴； 零用钱
5376,hurricane,飓风
5377,hike,徒步旅行；徒步旅行；增加，上升；提高
5378,ancient,古代的， 古老的； 年老的， 看上去很老的
5379,mission,使命， 任务； 使团
5380,cognitive,认知的， 认识能力的
5381,adopt,收养； 采用， 采取； 正式通过， 批准
5382,expire,期满， 终止； 断气， 死亡
5383,smuggle,走私， 非法私运； 偷运， 偷带
5384,hustle,催促，赶紧做；猛推，挤，强迫；忙碌， 奔忙； 挤
5385,oppose,反对， 反抗
5386,device,器械， 装置； 设计； 手段， 策略
5387,commentary,实况报道， 解说词； 评论， 评论文章
5388,sue,控告， 起诉； 要求， 请求
5389,conservative,保守的，守旧的；不时兴的，传统的；保守的人
5390,belly,肚子， 腹部
5391,access,接近；通道，入口；接近的机会；存取
5392,conference,会议， 讨论会； 讨论， 商谈
5393,primitive,原始的，早期的；简单的；粗糙的；原人； 原始事物
5394,knob,球形把手， 球形柄； 旋钮； 小块
5395,advisable,可取的； 适当的
5396,overcome,战胜， 克服； 压倒， 使受不了
5397,cabin,小屋； 船舱， 机舱
5398,recite,背诵， 朗诵； 列举， 一一说出
5399,oppress,压迫， 压制； 使沉重， 使烦恼
5400,current,当前的，通用的；流行的，流传的；潮流； 电流； 趋势， 倾向
5401,heel,脚后跟， 踵； 后跟
5402,gloom,昏暗， 阴暗； 忧郁， 沮丧
5403,adore,崇拜， 敬慕； 爱慕， 热爱； 非常喜欢
5404,persist,坚持， 持续
5405,caution,小心，谨慎；注意，警告；警告， 劝…小心
5406,offensive,冒犯的，无礼的，使人不快的；进攻的，攻击性的；进攻， 攻势
5407,texture,质地； 结构
5408,closet,私下的；隐蔽的；橱，壁橱；把…引进密室会谈
5409,speculate,推测， 推断； 投机， 做投机买卖
5410,dismantle,拆开， 拆卸
5411,monster,大的， 庞大的；怪物；极其残酷的人；巨人，巨兽，巨大的东西
5412,bud,发芽， 萌芽；花蕾，叶芽
5413,confirm,证实， 肯定； 确认； 批准
5414,bug,虫子；小病；故障，缺陷；窃听器；烦扰， 纠缠； 在…装窃听器
5415,prescient,预知的， 预见的
5416,acquaint,使认识， 使了解； 使熟悉
5417,elastic,有弹性的； 灵活的；松紧带
5418,consequent,作为结果的， 随之发生的
5419,vast,巨大的， 大量的； 浩瀚的
5420,intervene,干涉， 干预； 干扰， 阻挠
5421,symbol,象征； 符号， 标志
5422,ignite,着火；点燃，引发
5423,commercial,商业的， 商务的； 商品化的， 商业性的
5424,revelation,被提示的真相， 新发现； 揭示， 透露， 显示
5425,available,现成可使用的， 通用的； 可取的； 联系的； 可得到的
5426,innumerable,无数的， 数不清的
5427,advocate,拥护， 提倡， 主张；拥护者， 提倡者； 辩护者， 律师
5428,confine,限制，使局限；使不外出，禁闭
5429,quest,寻找， 搜索； 追求
5430,frequency,屡次， 次数， 频率； 经常发生
5431,elicit,诱出， 探出
5432,relegate,使降位， 使降级； 把…委托给
5433,trivial,琐碎的， 不重要的
5434,burial,葬， 掩埋； 葬礼
5435,luggage,行李
5436,drawback,缺点， 欠缺； 不利条件
5437,longevity,长寿， 寿命
5438,military,军事的；军用的；军队， 武装力量
5439,dynamic,动力的， 动力学的； 动态的； 有活力的， 有生气的
5440,wardrobe,衣柜； 全部衣物
5441,reluctant,不情愿的， 勉强的
5442,conscientious,认真的， 勤勤恳恳的
5443,passion,激情， 热情； 酷爱
5444,generate,发生， 引起； 生殖
5445,extreme,极度的；最后的；极端， 过分
5446,tuck,把边塞到下面；把…夹入，把…藏入；褶， 裥
5447,authoritative,有权威性的， 可信的； 专断的， 命令式的
5448,athlete,运动员， 体育家
5449,upright,挺直着， 竖立着；垂直的；正直的，诚实的
5450,extract,取出，抽出；采掘，提炼，榨取；获得，索取；摘录['3kstrækt]；摘录， 选段； 提出物， 精， 汁
5451,obscure,不著名的，不重要的；费解的，模糊不清的；使变糊， 掩盖
5452,dismay,失望，气馁；惊恐；使失望， 使气馁； 使惊恐
5453,expend,花费， 消费； 消耗
5454,forge,打制， 锻造； 伪造
5455,demonstrate,说明， 论证； 表露
5456,region,地区， 地带， 区域； 范围， 幅度
5457,deceive,行骗；欺骗，蒙蔽
5458,preview,预映， 预演； 预告
5459,ingenious,设计独特的， 别致的， 巧妙的； 灵巧的， 善于创造发明的
5460,questionnaire,问卷， 征求意见表
5461,breakthrough,突破， 突破性进展， 重要的新发现
5462,snack,快餐， 小吃， 点心
5463,yoke,牛轭；束缚，枷锁；结合， 联结
5464,destination,目的地， 终点； 目标
5465,throne,御座， 宝座； 王位， 王权
5466,privacy,个人自由； 隐私， 私生活， 私事
5467,reciprocal,相互的； 互惠的
5468,vertical,垂直的， 竖式的
5469,inventory,详细目录， 存货清单
5470,vivid,鲜艳的； 生动的， 栩栩如生的
5471,flush,发红；齐平的， 同高的
5472,heir,继承人
5473,screw,螺丝；用螺钉固定， 拧， 拧紧
5474,kit,成套工具，成套用品；配套元件；装备
5475,virtue,善， 美德； 优点， 长处
5476,emphasize,强调， 着重
5477,turnover,营业额， 成交量； 人员调整， 人员更替率
5478,mortal,终有一死的；致命的；你死我活的，不共戴天的；凡人， 人类
5479,coverage,新闻报道； 覆盖范围
5480,figure,出现；合乎情理；数字；人物；算术；体型，风姿；轮廓；画像，塑像；图，图形；计算； 认为， 猜想
5481,brutal,野兽般的， 残忍的； 无情的， 冷酷的， 难以忍受的
5482,slight,轻微的，微小的；侮慢；轻视，冷落
5483,ore,矿， 矿石
5484,corrupt,堕落的，腐败的，贪赃舞弊的；腐蚀， 使堕落
5485,preclude,排除； 阻止， 妨碍
5486,previous,先的， 前的， 以前的
5487,regime,政治制度， 政权
5488,transmit,传送， 传递； 传染； 播送， 发射
5489,commemorate,纪念， 庆祝
5490,argue,争论，争辩，辩论；主张； 说服
5491,consumption,消耗， 消费； 肺病
5492,premature,比预期时间早的； 不成熟的， 仓促的
5493,superior,上级的，较高的；优越的；有优越感的，高傲的；上级， 长官
5494,drought,干旱， 旱灾
5495,periodical,周期的； 定期的； 时而发生的；期刊
5496,leaflet,散发传单；传单，散页印刷品，小册子
5497,accessory,附件， 零件， 配件； 装饰品； 同谋， 帮凶， 包庇犯
5498,compromise,妥协； 危及； 放弃；妥协，和解；折中办法
5499,retort,反驳， 回嘴
5500,electrify,使充电， 使电气化； 使激动， 使兴奋
5501,seminar,研究班， 研讨会
5502,fringe,附加的；刘海；饰以流苏的边；边缘，外围；成为…的边缘
5503,competition,比赛； 竞争
5504,beyond,在更远处， 再往后；在…的那边，远于；迟于；越出
5505,hazard,危险，公害；尝试着做， 冒…风险
5506,justify,证明…是正当的
5507,dreadful,糟透了的， 极不合意的； 极端的， 极其大的； 可怕的
5508,voluntary,自愿的， 志愿的
5509,connection,连接； 联系； 连接物， 连接点； 亲戚
5510,proof,耐…的， 能防…的；证据，证明；校样，样张
5511,militant,激进的；好斗的；激进分子， 斗士
5512,simulate,模仿， 模拟； 假装， 冒充
5513,intricacy,错综复杂；
5514,phase,阶段； 方面； 相， 相位
5515,dilute,稀释的， 冲淡的；稀释，冲淡
5516,inclusive,包括一切的， 包括一切费用在内的； 所有数目包括在内的
5517,efficiency,效率； 功效， 效能
5518,ethnic,种族的
5519,spectacle,演出， 场面； 景象， 壮观； 眼镜
5520,overhead,在头顶上；在头顶上的；架空的；经常费用， 管理费用
5521,contract,缩小； 订合同； 感染， 染上；契约， 合同
5522,conclude,结束， 终了；推断出，推论出；缔结，议定
5523,profitable,有利可图的， 有益的
5524,misfortune,不幸， 厄运， 逆境； 不幸事故， 灾难， 灾祸
5525,comprehension,理解， 理解力， 领悟； 理解力测验
5526,susceptible,易受影响的； 过敏的； 能经受的， 容许的
5527,leather,皮革； 皮革制品
5528,insight,洞察力； 洞悉， 深刻的见解
5529,intact,完整无缺的； 未经触动的； 未受损伤的
5530,instrumental,起作用的， 有帮助的； 用乐器演奏的
5531,fabric,织物， 纺织品； 结构
5532,revolutionary,革命的；革新的；革命者
5533,unemployment,失业， 失业人数
5534,juvenile,少年的，少年特有的；幼稚的，不成熟的；未成年人， 少年
5535,force,强迫；用力推动，用力打开；军队， 兵力； 暴力， 武力； 力， 力气； 影响力， 效力
5536,sympathetic,同情的； 和谐的； 赞同的， 支持的； 合意的
