序号,核心词汇,简要解释
3594,tattoo,文身；刺花纹于
3595,tavern,酒馆；客栈
3596,taxation,课税，征税；税款
3597,tease,取笑；戏弄；梳理；欺负；强求；使起毛；戏弄；爱纠缠的小孩；挑逗者；卖弄风骚的女孩
3598,teaspoon,茶匙；一茶匙的量
3599,technician,技师，技术员；技巧纯熟的人
3600,teddy,连衫衬裤；泰迪玩具熊
3601,tedious,沉闷的；冗长乏味的
3602,teem,大量出现；充满；(Teem)人名；(英)蒂姆
3603,teens,十多岁，十几岁；青少年
3604,telecommunications,通讯行业：服务类型变更，缴纳话费，账户总览等所有业务均可通过移动设备完成
3605,telescope,压缩；使套叠；望远镜；缩叠式旅行袋
3606,tell,告诉，说；辨别；吩咐；断定；(Tell)人名；(英、德、瑞典)特尔；(罗、意)泰尔；(阿拉伯)塔勒
3607,teller,（美）出纳员；讲述者；讲故事者；计票员
3608,temperament,气质，性情，性格；急躁
3609,temperate,温和的；适度的；有节制的
3610,temporary,暂时的，临时的；临时工，临时雇员
3611,tempt,诱惑；引起；冒…的风险；使感兴趣
3612,tenant,承租人；房客；佃户；居住者；租借（常用于被动语态）
3613,tendency,倾向，趋势；癖好
3614,tender,温柔的；柔软的；脆弱的；幼稚的；难对付的；偿付，清偿；看管人；小船；提供，偿还；使…变嫩；使…变柔软
3615,tense,紧张的；拉紧的；变得紧张；使拉紧；时态
3616,tension,张力，拉力；紧张，不安；电压；使紧张；使拉紧
3617,terminate,使终止；使结束；解雇；结束的
3618,terrace,平台；梯田；阳台；使成梯田，使成阶地；使有平台屋顶；（女服）叠层式的
3619,terrific,极好的；极其的，非常的；可怕的
3620,territory,领土，领域；范围；地域；版图
3621,terrorist,恐怖主义者，恐怖分子
3622,tertiary,第三纪；第三修道会会员；第三级教士；第三的；第三位的；三代的
3623,testament,[法] 遗嘱；圣约；确实的证明
3624,testify,证明，证实；作证
3625,textile,纺织品，织物；纺织的
3626,thanksgiving,感恩
3627,thaw,融解；变暖和；解冻；融雪
3628,theatrical,戏剧性的；剧场的，戏剧的；夸张的；做作的
3629,theology,神学；宗教体系
3630,theoretical,理论的；理论上的；假设的；推理的
3631,therapy,治疗，疗法
3632,thereabouts,大约；在那附近（等于thereabout）
3633,thereafter,其后；从那时以后
3634,thereby,从而，因此；在那附近；在那方面
3635,therefore,因此；所以
3636,thereof,它的；由此；在其中；关于…；将它
3637,thermometer,温度计；体温计
3638,thesaurus,宝库；辞典；知识宝库；分类词汇汇编
3639,thesis,论文；论点
3640,thigh,大腿，股
3641,thinker,思想家；思想者
3642,thorn,刺；[植] 荆棘
3643,thoroughbred,受过严格训练的人；良种动物；良种的；受过严格训练的；优秀的
3644,thoroughfare,大道，通路
3645,thought,思想；思考；想法；关心；想，思考；认为（think的过去式和过去分词）
3646,thoughtful,深思的；体贴的；关切的
3647,thrash,打；使逆行；打谷；逆风浪行进；踢水动作
3648,threaten,威胁；恐吓；预示
3649,thresh,推敲；打谷；反复做；打谷
3650,threshold,入口；门槛；开始；极限；临界值
3651,thrift,节俭；节约；[植] 海石竹
3652,thrifty,节约的；茂盛的；成功的
3653,thriller,惊险小说；使人毛骨悚然的东西；使人毛骨悚然的小说
3654,thrive,繁荣，兴旺；茁壮成长
3655,throatily,喉音地；嘶哑地
3656,throne,王座；君主；王权；登上王座
3657,throng,人群；众多；群集；挤满；拥挤的
3658,thrush,画眉；[口腔] 鹅口疮；蹄叉腐疽
3659,thrust,[力] 推力；刺；插；插入；推挤
3660,thumb,翻阅；以拇指拨弄；作搭车手势；笨拙地摆弄；拇指
3661,thumbtack,图钉；用图钉钉住
3662,thwart,挫败；反对；阻碍；横过；横放的；固执的；划手座；独木舟的横梁；横过
3663,tickle,使发痒；使高兴；使满足；胳肢；痒感；使人发痒、高兴的东西
3664,tidal,潮汐的；潮的，有关潮水的；定时涨落的；(Tidal)人名；(瑞典)蒂达尔
3665,tier,层，排；行，列；等级；使层叠；成递升排列
3666,tile,瓷砖，瓦片；铺以瓦；铺以瓷砖
3667,timber,木材；木料
3668,timid,胆小的；羞怯的
3669,tinkle,使发清脆的声响；叮当声
3670,tip,给小费；翻倒；倾覆；小费；尖端；小建议，小窍门；轻拍
3671,tissue,组织；纸巾；薄纱；一套；饰以薄纱；用化妆纸揩去
3672,toad,蟾蜍；癞蛤蟆；讨厌的家伙
3673,toast,干杯；烤面包；接受敬酒的人；（在某领域）广受赞誉的人；向…祝酒，为…干杯
3674,tobacconist,（主英）烟草商；烟草制品零售商
3675,toddle,东倒西歪的走路；刚学走步的小孩；蹒跚学步；东倒西歪地走；散步
3676,toe,脚趾；足尖；用脚尖走；以趾踏触
3677,toenail,脚趾甲；[木] 斜钉
3678,toffee,乳脂糖，太妃糖
3679,toil,辛苦；苦工；网；圈套；辛苦工作；艰难地行进
3680,token,表征；代币；记号；象征的；表意的；作为对某事的保证的；象征；代表
3681,tolerate,忍受；默许；宽恕
3682,toll,通行费；代价；钟声；伤亡人数；征收；敲钟
3683,tone,语气；色调；音调；音色；增强；用某种调子说
3684,topple,倾倒；倒塌；摇摇欲坠；(Topple)人名；(英)托佩尔
3685,topsoil,表层土；上层土
3686,torch,火把，火炬；手电筒；启发之物；像火炬一样燃烧
3687,torment,折磨，使痛苦；纠缠，作弄；痛苦，苦恼；痛苦的根源
3688,tornado,[气象] 龙卷风；旋风；暴风；大雷雨
3689,torrential,猛烈的，汹涌的；奔流的
3690,tortuous,扭曲的，弯曲的；啰嗦的
3691,torture,折磨；拷问；歪曲
3692,Tory,保守党员；保守主义的
3693,toss,投掷；摇荡；投掷的距离；掷币赌胜负；投掷；使…不安；突然抬起；使…上下摇动；与…掷币打赌
3694,touchdown,着陆，降落；触地；触地得分
3695,touching,动人的，令人同情的；至于，关于；接触；感动（touch的ing形式）
3696,tough,艰苦的，困难的；坚强的，不屈不挠的；坚韧的，牢固的；强壮的，结实的；恶棍；坚持；忍受，忍耐；强硬地，顽强地
3697,tournament,锦标赛，联赛；比赛
3698,tow,拖；麻的粗纤维；拖曳所用之绳；拖；牵引；曳
3699,townsfolk,市民；镇民
3700,township,镇区；小镇
3701,townsman,市民，镇民；同乡人
3702,toxic,有毒的；中毒的
3703,trace,追溯；沿路走；痕迹，踪迹；微量；[仪] 迹线；缰绳
3704,track,轨道；足迹，踪迹；小道；追踪；通过；循路而行；用纤拉
3705,trademark,商标
3706,tradesman,商人；（英）店主；零售商；手艺人
3707,tradition,惯例，传统；传说
3708,trafficker,贩子；商人；从事违法勾当者
3709,tragedy,悲剧；灾难；惨案
3710,trailer,拖车；[电视] 预告片；追踪者；乘拖车式活动房屋旅行；用拖车载运
3711,traitor,叛徒；卖国贼；背信弃义的人
3712,tramp,流浪；践踏，踩；脚步沉重地行走；流浪者；沉重的脚步声；徒步旅行
3713,tranquil,安静的，平静的；安宁的；稳定的
3714,transfer,转让；转移；传递；过户；转让；转学；换车
3715,transform,改变，使…变形；转换
3716,transistor,晶体管（收音机）
3717,transition,过渡；转变；[分子生物] 转换；变调
3718,transitive,及物的；过渡的；可迁的；传递；及物动词
3719,transmit,传输；传播；发射；传达；遗传
3720,transparency,透明，透明度；幻灯片；有图案的玻璃
3721,transplant,移植；迁移；使移居；移植；移植器官；被移植物；移居者
3722,transportation,运输；运输系统；运输工具；流放
3723,trash,垃圾；废物；丢弃；修剪树枝
3724,trawl,拖网；排钩；用拖网捕鱼
3725,tray,托盘；文件盒；隔底匣；（无线电的）发射箱
3726,tread,踏；胎面；步态；鞋底；踏板；梯级；踏；踩；践踏；跳；踩出
3727,treason,[法] 叛国罪；不忠
3728,treaty,条约，协议；谈判
3729,treble,三倍的；最高声部的；三层的；三重的；三倍；最高声部；变成三倍
3730,tremendous,极大的，巨大的；惊人的；极好的
3731,trench,沟，沟渠；战壕；堑壕；掘沟
3732,trend,趋势，倾向；走向；趋向，伸向
3733,triangular,三角的，[数] 三角形的；三人间的
3734,tribe,部落；族；宗族；一伙
3735,tribunal,法庭；裁决；法官席
3736,tribute,礼物；[税收] 贡物；颂词；（尤指对死者的）致敬，悼念，吊唁礼物
3737,trickle,滴；细细地流；慢慢地移动；滴，淌；细流
3738,tricky,狡猾的；机警的
3739,trifle,琐事；蛋糕；少量；开玩笑；闲混；嘲弄
3740,trigger,引发，引起；触发；扳机；[电子] 触发器；制滑机
3741,trim,修剪；整理；装点；修剪；整齐；情形；整齐的
3742,triple,三倍的；三方的；三倍数；三个一组；增至三倍
3743,triumphant,成功的；得意洋洋的；狂欢的
3744,trivial,不重要的，琐碎的；琐细的
3745,trolley,手推车；（美）有轨电车（等于trolley car）；（英）无轨电车（等于trolleybus）；空中吊运车；乘电车；用手推车运
3746,trombone,长号，伸缩喇叭
3747,trophy,奖品；战利品；纪念品；用战利品装饰；显示身份的；有威望的
3748,tropical,热带的；热情的；酷热的
3749,trot,（人）慢跑；马小跑的步态；小跑的马蹄声；刚学步的小孩；老太婆；腹泻；（学生作弊用的）译文对照本；（马）小跑；（人）慢跑；快步走
3750,trouble,麻烦；烦恼；故障；动乱；麻烦；使烦恼；折磨
3751,troublemaker,捣乱者，闹事者；惹麻烦的人
3752,trough,水槽，水槽；低谷期；饲料槽；低气压
3753,troupe,剧团；一班；一团；巡回演出
3754,trout,鳟鱼，鲑鱼
3755,truant,旷课者；懒惰的人；旷课的；偷懒的；逃学；偷懒，逃避责任
3756,truism,自明之理；老生常谈；老套；众所周知；真实性
3757,trumpet,喇叭；喇叭声；吹喇叭；吹嘘
3758,trustworthy,可靠的；可信赖的
3759,truthful,真实的；诚实的
3760,try,试图，努力；试验；审判；考验；尝试；努力；试验
3761,tsar,沙皇（大权独揽的人物）
3762,tub,浴盆；桶；把…装入桶；为…洗盆浴；洗盆浴；（衣服等）被放在桶里洗
3763,tube,管；电子管；隧道；电视机；使成管状；把…装管；用管输送
3764,tuberculosis,肺结核；结核病
3765,tuck,卷起；挤进；用某物舒适地裹住；使有褶裥；收拢；大口吃；使隐藏；食物；船尾突出部；缝摺；抱膝式跳水；活力；鼓声
3766,tug,拖船；拖曳；苦干；用力拉；竞争；努力做
3767,tuition,学费；讲授
3768,tumble,摔倒；倒塌；滚动；打滚；仓惶地行动；跌倒；翻筋斗；跌跤
3769,tummy,肚子；胃
3770,tumour,[肿瘤] 瘤；肿瘤；肿块
3771,tumult,骚动；骚乱；吵闹；激动
3772,tuna,金枪鱼，鲔鱼
3773,tune,曲调；和谐；心情；调整；使一致；为…调音
3774,tunnel,隧道；坑道；洞穴通道；挖；在…打开通道；在…挖掘隧道
3775,turbulence,骚乱，动荡；[流] 湍流；狂暴
3776,turf,草皮；泥炭；跑马场；覆草皮于
3777,turn,转动，使旋转；转弯；翻过来；兑换；转弯；变化；(损害或有益于别人的)行为，举动，举止
3778,turnip,萝卜；芜菁甘蓝，大头菜
3779,turnover,翻覆；[贸易] 营业额；流通量；半圆卷饼；失误；翻过来的；可翻转的
3780,turnpike,[税收] 收费高速公路；收税关卡
3781,turtle,龟，甲鱼；海龟
3782,tutor,辅导；约束；导师；家庭教师；助教
3783,twig,理解；小枝；嫩枝；末梢
3784,twilight,黎明，黄昏；薄暮；衰退期；朦胧状态；黄昏；薄暮；衰退期；朦胧状态
3785,twinkle,闪烁；发亮；闪烁
3786,twist,捻；拧；扭伤；编织；使苦恼；扭曲；拧；扭伤
3787,typical,典型的；特有的；象征性的
3788,tyrant,暴君
3789,ultimate,最终的；极限的；根本的；终极；根本；基本原则
3790,ultraviolet,紫外的；紫外线的；紫外线辐射，紫外光
3791,unaccepted,未被接纳的；被拒绝的；不承担的
3792,unanimous,全体一致的；意见一致的；无异议的
3793,unashamed,无耻的；恬不知耻的；问心无愧的
3794,unaware,不知道的，无意的；未察觉到的；意外地；不知不觉地
3795,unbearable,难以忍受的；承受不住的
3796,uncomfortable,不舒服的；不安的
3797,uncompromising,不妥协的，不让步的；坚定的
3798,uncontrollable,无法控制的；无法管束的；难以驾驭的
3799,uncover,发现；揭开；揭露
3800,underachieve,未能充分发挥学习潜力；学习成绩不良
3801,underclass,下层阶级，下层社会；一、二年级学生
3802,undercover,秘密的，秘密从事的；从事间谍活动的
3803,undergo,经历，经受；忍受
3804,undergraduate,大学生；大学肄业生；大学生的
3805,underline,强调；在…下面划线；预告；下划线；下期节目预告
3806,undermine,破坏，渐渐破坏；挖掘地基
3807,underneath,在…的下面；在…的形式下；在…的支配下；在下面；在底下；下面；底部；下面的；底层的
3808,underpass,地下通道；[交] 下穿交叉道
3809,underside,下面；阴暗面
3810,understandable,可以理解的；可以了解的
3811,undertake,承担，保证；从事；同意；试图
3812,underwater,在水中的；水面下的；在水下；水下
3813,underworld,黑社会；地狱；下层社会；尘世
